name,address,city,state,zip,latitude,longitude,geocodeStatus,metro
"FASTSIGNS of Philadelphia, PA - Center City","200 N 16th Street Philadelphia, PA 19102 USA",Philadelphia,PA,19102,39.956701358568,-75.166056266295,ok,
"FASTSIGNS of Phoenixville-King of Prussia, PA","257 Schuylkill Rd Phoenixville, PA 19460-1879 USA",Phoenixville,PA,19460,40.135365696591,-75.541791118945,ok,
"FASTSIGNS of Pittsburgh North - Wexford, PA","150 Lake Drive Wexford, PA 15090 USA",Wexford,PA,15090,40.617009214182,-80.053256652321,ok,
FASTSIGNS of Pittsburgh-City/South,"2831 Banksville Rd Pittsburgh, PA 15216 USA",Pittsburgh,PA,15216,40.405874496438,-80.03626815282,ok,
"FASTSIGNS of Pittsburgh: Edgewood-Swissvale, PA","7425 Washington Ave Pittsburgh, PA 15218 USA",Pittsburgh,PA,15218,40.420233480457,-79.888762666139,ok,
"FASTSIGNS of Pottstown, PA","180 Shoemaker Rd, Unit B Pottstown, PA 19464 USA",Pottstown,PA,19464,40.253082913145,-75.659111281069,ok,
"FASTSIGNS of Scranton, PA","205 Scranton Carbondale Hwy Scranton, PA 18508 USA",Scranton,PA,18508,41.460493159484,-75.657695099278,ok,
"FASTSIGNS of South Hills/Brentwood, PA Coming Soon","123 FASTSIGNS Ave. South Hills/Brentwood, PA 15216 USA",South Hills/Brentwood,PA,15216,,,failed,
"FASTSIGNS of Spirk - Butler, PA Coming Soon","Spirk - Butler, PA 16001 USA",Spirk - Butler,PA,16001,,,failed,
"FASTSIGNS of Springfield, PA","164 Baltimore Pike Springfield, PA 19064 USA",Springfield,PA,19064,39.923482722004,-75.315035190486,ok,
"FASTSIGNS of Uniontown, PA","140 Morgantown St. Uniontown, PA 15401 USA",Uniontown,PA,15401,39.897339117874,-79.72974857729,ok,
"FASTSIGNS of Wilkes-Barre, PA","677 Kidder St, Ste B Wilkes Barre, PA 18702 USA",Wilkes Barre,PA,18702,41.251015750372,-75.851427701385,ok,
"FASTSIGNS of Williamsport - Muncy, PA","66 Mall Pkwy Muncy, PA 17756 USA",Muncy,PA,17756,41.238633922517,-76.829241940426,ok,
"FASTSIGNS of Willow Grove, PA","707 Easton Rd Willow Grove, PA 19090-2003 USA",Willow Grove,PA,19090,40.150908792852,-75.120574414812,ok,
"FASTSIGNS of York, PA","100 Leader Heights Rd York, PA 17403 USA",York,PA,17403,39.909601707052,-76.7080746727,ok,
"FASTSIGNS of Caguas, PR","Ave Degetau D-8 Caguas, PR 00725 USA",Degetau D-8 Caguas,PR,00725,18.222580298064,-66.039461154854,ok,
"FASTSIGNS of Carolina, PR","3000 Ave Roberto Sanchez Vilella, Ste 2 Carolina, PR 00983 USA","Roberto Sanchez Vilella, Ste 2 Carolina",PR,00983,,,failed,
"FASTSIGNS of Guaynabo, PR","Carretera #2 , #136 Guaynabo, PR 00966 USA","Carretera #2 , #136 Guaynabo",PR,00966,,,failed,
"FASTSIGNS Of Las Piedras, PR","PR-183 Km. 20.60, Intersection PR-917 Bo. Montones GF-4 Las Piedras, PR 00771 USA","PR-183 Km. 20.60, Intersection PR-917 Bo. Montones GF-4 Las Piedras",PR,00771,,,failed,
"FASTSIGNS of Aiken, SC","2569 Whiskey Rd Aiken, SC 29803 USA",Aiken,SC,29803,33.505851358943,-81.709670865217,ok,
"FASTSIGNS of Anderson, SC Coming Soon","3501 Clemson Blvd, Suite 6 Anderson, SC 29621 USA",Anderson,SC,29621,34.549460900011,-82.674381648388,ok,
"FASTSIGNS of Charleston, SC","2467 Savannah Hwy, Suite 540 Charleston, SC 29414 USA",Charleston,SC,29414,32.792973189509,-80.051560047248,ok,
"FASTSIGNS of Columbia, SC - Harbison Blvd.","252A Harbison Blvd Columbia, SC 29212 USA",Columbia,SC,29212,34.072137813268,-81.159658058817,ok,
"FASTSIGNS of Columbia, SC - Two Notch Rd.","7124 Two Notch Rd Columbia, SC 29223 USA",Columbia,SC,29223,34.063964558043,-80.958017598021,ok,
"FASTSIGNS of Greenville, SC","717 Airport Rd Greenville, SC 29607-2618 USA",Greenville,SC,29607,,,failed,
"FASTSIGNS of Hilton Head Island / Bluffton, SC","157 William Hilton Pkwy Hilton Head Island, SC 29926 USA",Hilton Head Island,SC,29926,32.216278152287,-80.751633427025,ok,
"FASTSIGNS of Mt. Pleasant, SC","1110 Clarity Rd Mt. Pleasant, SC 29464 USA",Mt. Pleasant,SC,29464,,,failed,
"FASTSIGNS of Myrtle Beach, SC","685 Robert M Grissom Pkwy Myrtle Beach, SC 29577 USA",Myrtle Beach,SC,29577,33.70281182506,-78.900084273529,ok,
"FASTSIGNS of North Charleston, SC","2080 Northbrook Blvd, Unit A Charleston, SC 29406 USA",Charleston,SC,29406,32.949014797493,-80.041028226744,ok,
"FASTSIGNS of Rock Hill, SC","2117 Farlow Street Rock Hill, SC 29732 USA",Rock Hill,SC,29732,34.964287236412,-81.001924487722,ok,
"FASTSIGNS of Spartanburg, SC","220 E Henry St Spartanburg, SC 29306 USA",Spartanburg,SC,29306,34.947613303997,-81.925542430953,ok,
"FASTSIGNS of Sioux Falls, SD","700 N Western Ave Sioux Falls, SD 57104-2031 USA",Sioux Falls,SD,57104,43.555569944612,-96.751144057219,ok,
"FASTSIGNS of Alcoa, TN","3081 Lois Lane Alcoa, TN 37701 USA",Alcoa,TN,37701,35.827724607841,-83.976552161571,ok,
"FASTSIGNS of Brentwood/Franklin, TN","1945 Mallory Ln, Ste 165 Franklin, TN 37067-2839 USA",Franklin,TN,37067,35.954447990404,-86.81778159428,ok,
FASTSIGNS of Chattanooga,"3763 Powers Ct Chattanooga, TN 37416 USA",Chattanooga,TN,37416,35.073263101226,-85.196237843864,ok,
"FASTSIGNS of Clarksville, TN","119 West Dunbar Cave Road Clarksville, TN 37040 USA",Clarksville,TN,37040,36.55523131744,-87.325655373083,ok,
"FASTSIGNS of Cookeville, TN","220-B Rotary Centennial Drive Cookeville, TN 38501 USA",Cookeville,TN,38501,,,failed,
"FASTSIGNS of Hendersonville, TN","112 Saundersville Rd, Ste C-302 Hendersonville, TN 37075 USA",Hendersonville,TN,37075,36.326486951565,-86.593494298645,ok,
"FASTSIGNS of Johnson City, TN","2708 N Roan St Johnson City, TN 37601 USA",Johnson City,TN,37601,36.354760069636,-82.382347224241,ok,
"FASTSIGNS of Knoxville, TN","8333 Gleason Dr Knoxville, TN 37919-5440 USA",Knoxville,TN,37919,35.917283489063,-84.055104543967,ok,
"FASTSIGNS of Memphis, TN - Midtown","16 N Mclean Blvd Memphis, TN 38104 USA",Memphis,TN,38104,35.13810416461,-89.999531548633,ok,
"FASTSIGNS of Memphis, TN - Mount Moriah Rd.","834 Mount Moriah Rd Memphis, TN 38117 USA",Memphis,TN,38117,35.108277748275,-89.895265379753,ok,
"FASTSIGNS of Murfreesboro, TN","410 W Burton St Murfreesboro, TN 37130-3605 USA",Murfreesboro,TN,37130,35.849510186744,-86.394746274226,ok,
"FASTSIGNS of Nashville, TN","2010 Glen Echo Rd Nashville, TN 37215 USA",Nashville,TN,37215,36.108410298538,-86.810949391548,ok,
"FASTSIGNS of Nashville, TN - Downtown","604 Gallatin Ave, Ste 104 Nashville, TN 37206-3237 USA",Nashville,TN,37206,36.182271164873,-86.749092940997,ok,
"FASTSIGNS of Nashville, TN - Hermitage","5504 Old Hickory Blvd Hermitage, TN 37076 USA",Hermitage,TN,37076,36.182155068696,-86.60788976339,ok,
"FASTSIGNS of Sevierville, TN","250 Middle Creek Rd, Suite 1 Sevierville, TN 37862 USA",Sevierville,TN,37862,35.861552598152,-83.54605820652,ok,
"FASTSIGNS of Austin, TX - Lakeway","2009 RR 620 N, Suite 720 Lakeway, TX 78734 USA","2009 RR 620 N, Suite 720 Lakeway",TX,78734,30.356434341424,-97.973840736577,ok,
"FASTSIGNS of Cypress, TX","15932 Cypress North, Houston Rd Cypress, TX 77429 USA",Cypress,TX,77429,,,failed,
"FASTSIGNS of Houston, TX - I-45 - North Fwy","16220 North Freeway Houston, TX 77090-3517 USA",Houston,TX,77090,30.00100784235,-95.425525711636,ok,
"FASTSIGNS of Allen, TX","604A N Central Expy Allen, TX 75013-1559 USA",Allen,TX,75013,33.110021437625,-96.673827063124,ok,
"FASTSIGNS of Amarillo, TX","2921 I-40 W, Ste 500 Amarillo, TX 79109 USA","2921 I-40 W, Ste 500 Amarillo",TX,79109,,,failed,
"FASTSIGNS of Austin, TX - Anderson Mill","13497 US-183 #301 Austin, TX 78750 USA",13497 US-183 #301 Austin,TX,78750,,,failed,
"FASTSIGNS of Austin, TX - Burnet Rd.","8820 Burnet Rd, Ste 504 Austin, TX 78757 USA",Austin,TX,78757,30.370335954936,-97.727126969417,ok,
"FASTSIGNS of Austin, TX - Downtown","2815 Guadalupe St Austin, TX 78705 USA",Austin,TX,78705,30.294167713801,-97.742141853602,ok,
"FASTSIGNS of Baytown, TX","4806 A I-10 East Fwy Baytown, TX 77521 USA",Baytown,TX,77521,29.803752819332,-94.985234640511,ok,
"FASTSIGNS of Beaumont, TX","4108 N. Dowlen Beaumont, TX 77706 USA",4108 N. Dowlen Beaumont,TX,77706,30.119228201028,-94.167258653217,ok,
"FASTSIGNS of Carrollton, TX","2717 E Belt Line Rd, Ste 113 Carrollton, TX 75006 USA",Carrollton,TX,75006,32.953338653597,-96.859781662918,ok,
"FASTSIGNS of College Station, TX","404 University Dr E, Ste C College Station, TX 77840 USA",College Station,TX,77840,30.630848480282,-96.331488566756,ok,
"FASTSIGNS of Conroe, TX","1151 N Loop 336 E Conroe, TX 77301 USA",336 E Conroe,TX,77301,30.339992813822,-95.438816734461,ok,
"FASTSIGNS of Corpus Christi, TX","1220 Airline Rd, Ste 170 Corpus Christi, TX 78412 USA",Corpus Christi,TX,78412,27.709411518443,-97.362505540139,ok,
FASTSIGNS of Dallas - North Central,"10225 N Central Expy Dallas, TX 75231 USA",Dallas,TX,75231,32.8799085949,-96.7707787006,ok,
"FASTSIGNS of Dallas, TX - Downtown","701 Commerce St, Ste 100B Dallas, TX 75202 USA",Dallas,TX,75202,32.778506964494,-96.805815082114,ok,
"FASTSIGNS of Dallas, TX - Love Field","1555 Prudential Dr Dallas, TX 75235-4111 USA",Dallas,TX,75235,32.824041552844,-96.859749279474,ok,
"FASTSIGNS of Dallas, TX - North Jim Miller Road","5409 N Jim Miller Rd, Ste 201 Dallas, TX 75227-1500 USA",Dallas,TX,75227,32.789871020374,-96.700192209158,ok,
"FASTSIGNS of Dallas, TX - Northeast","9742 Skillman Dallas, TX 75243 USA",9742 Skillman Dallas,TX,75243,32.908666563539,-96.705830688827,ok,
"FASTSIGNS of Dallas, TX - Oak Lawn","2629 Oak Lawn Ave Dallas, TX 75219 USA",Dallas,TX,75219,32.80556882608,-96.812724557254,ok,
"FASTSIGNS of Dallas, TX - Southwest","6940 Marvin D Love Fwy Dallas, TX 75237 USA",Dallas,TX,75237,32.667396995738,-96.864577289625,ok,
"FASTSIGNS of Dallas, TX - West","1417 N Cockrell Hill Rd, Ste 104 Dallas, TX 75211-1308 USA",Dallas,TX,75211,32.726280548073,-96.891560345834,ok,
"FASTSIGNS of Denton, TX","3401 E. University, #301 Denton, TX 76208 USA","3401 E. University, #301 Denton",TX,76208,33.233880956543,-97.084361298774,ok,
"FASTSIGNS of East Dallas, TX","4714 Greenville Ave Dallas, TX 75206 USA",Dallas,TX,75206,32.844849889122,-96.76992678035,ok,
"FASTSIGNS of El Paso, TX - Airway","1201 Airway, Ste D3 El Paso, TX 79925 USA","1201 Airway, Ste D3 El Paso",TX,79925,31.782206705231,-106.39442789323,ok,
"FASTSIGNS of El Paso, TX - Far East","1355 George Dieter Dr, Bldg A Ste 103 El Paso, TX 79936-7410 USA",Bldg A Ste 103 El Paso,TX,79936,31.72834677141,-106.302997200046,ok,
"FASTSIGNS of El Paso, TX - North Mesa","4224 N Mesa, Ste F El Paso, TX 79902 USA","4224 N Mesa, Ste F El Paso",TX,79902,31.795607218634,-106.510953298254,ok,
"FASTSIGNS of Fort Worth, TX - Alliance","2400 Westport Parkway, Ste 900 Fort Worth, TX 76177 USA",Fort Worth,TX,76177,32.972120953296,-97.312316037892,ok,fort_worth
"FASTSIGNS of Fort Worth, TX - Camp Bowie","5925 Camp Bowie Blvd Fort Worth, TX 76107 USA",Fort Worth,TX,76107,32.729981849033,-97.412109888774,ok,fort_worth
"FASTSIGNS of Fort Worth, TX - Downtown","2603 8th Ave, Ste 109 Fort Worth, TX 76110 USA",Fort Worth,TX,76110,32.714233605003,-97.343703743843,ok,fort_worth
"FASTSIGNS of Fort Worth, TX - Hulen","4901 S Hulen St Fort Worth, TX 76132 USA",Fort Worth,TX,76132,32.676268492336,-97.396463784539,ok,fort_worth
"FASTSIGNS of Frisco, TX","9411 Preston Rd, Ste 105 Frisco, TX 75033 USA",Frisco,TX,75033,33.155051567498,-96.803430147656,ok,
"FASTSIGNS of Galveston, TX - Texas City","1021 61st St, Ste 600-B Galveston, TX 77551 USA",Galveston,TX,77551,29.287871927992,-94.837667603137,ok,
"FASTSIGNS of Garland, TX","5255 N President George Bush Hwy, Ste 300 Garland, TX 75040 USA",Garland,TX,75040,,,failed,
"FASTSIGNS of Georgetown, TX","505 W University Ave., Suite G Georgetown, TX 78626 USA",Georgetown,TX,78626,30.633270004488,-97.680811450108,ok,
"FASTSIGNS of Granbury, TX","2116 E US Highway 377 Granbury, TX 76049-5917 USA",377 Granbury,TX,76049,,,failed,
"FASTSIGNS of Grand Prairie, TX","217 W Main St Grand Prairie, TX 75050 USA",Grand Prairie,TX,75050,32.745353379032,-97.005898973506,ok,
"FASTSIGNS of Harlingen, TX","1009 S 77 Sunshine Strip Harlingen, TX 78550 USA",1009 S 77 Sunshine Strip Harlingen,TX,78550,26.18411161205,-97.680050721956,ok,
FASTSIGNS of Houston TX - Jacinto City,"11430 East Fwy, Ste 304 Jacinto City, TX 77029 USA",Jacinto City,TX,77029,29.772124833694,-95.230446075329,ok,
FASTSIGNS of Houston TX - Missouri City,"9612 Highway 6, Ste 130 Missouri City, TX 77459-5153 USA","6, Ste 130 Missouri City",TX,77459,,,failed,
"FASTSIGNS of Houston, TX - Galleria Area","6115 Westheimer Houston, TX 77057 USA",6115 Westheimer Houston,TX,77057,29.737614910911,-95.490326962547,ok,
"FASTSIGNS of Houston, TX - Gulf Freeway","12817-D Gulf Fwy Houston, TX 77034 USA",Houston,TX,77034,29.615221158187,-95.214446211242,ok,
"FASTSIGNS of Houston, TX - Midtown","2929A Milam St Houston, TX 77006 USA",Houston,TX,77006,29.7443069829,-95.377417328814,ok,
"FASTSIGNS of Houston, TX - Northwest Fwy","10622 Northwest Fwy Houston, TX 77092 USA",Houston,TX,77092,29.812855871101,-95.460891447793,ok,
"FASTSIGNS of Houston, TX - Pinto Business Park","11003 Antoine Dr, Suite J Houston, TX 77086 USA",Houston,TX,77086,29.935902356045,-95.48330590414,ok,
"FASTSIGNS of Houston, TX - South Loop","9020 Kirby Dr Houston, TX 77054 USA",Houston,TX,77054,29.672804021828,-95.412283927908,ok,
"FASTSIGNS of Houston, TX - Southwest Fwy","8373 Southwest Fwy Houston, TX 77074 USA",Houston,TX,77074,29.688209478233,-95.529940472097,ok,
"FASTSIGNS of Houston, TX - The Heights","946 N Shepherd Dr, Ste C Houston, TX 77008 USA",Houston,TX,77008,29.788298142284,-95.409778696359,ok,
"FASTSIGNS of Houston, TX - Weslayan","3895 Southwest Fwy, Ste A Houston, TX 77027-7515 USA",Houston,TX,77027,29.728518101935,-95.43940271308,ok,
"FASTSIGNS of Houston, TX - West","2535 Blue Willow Dr Houston, TX 77042 USA",Houston,TX,77042,29.737719585672,-95.563066813079,ok,
"FASTSIGNS of Humble, TX","258 FM 1960 E, Ste A Humble, TX 77338 USA","258 FM 1960 E, Ste A Humble",TX,77338,,,failed,
"FASTSIGNS of Irving / Las Colinas, TX","4070 N. Belt Line Road, Suite 156 Irving, TX 75038 USA",Irving,TX,75038,32.863719903781,-96.991665696796,ok,
"FASTSIGNS of Katy, TX","22511 Katy Fwy Katy, TX 77450 USA",Katy,TX,77450,29.784906515592,-95.763356425274,ok,
"FASTSIGNS of Killeen, TX","507 Priest Dr Killeen, TX 76541 USA",Killeen,TX,76541,31.114843438324,-97.735599516185,ok,
"FASTSIGNS of Leander - Cedar Park, TX","15441 Ronald Reagan Blvd, Bldg 2 Leander, TX 78641 USA",Bldg 2 Leander,TX,78641,30.562662103732,-97.80002422506,ok,
"FASTSIGNS of Lewisville, TX","1306 W. Main St. Lewisville, TX 75067 USA",Lewisville,TX,75067,33.042051914666,-97.027569929301,ok,
"FASTSIGNS of Longview, TX","128 Beechwood Dr Longview, TX 75605-0011 USA",Longview,TX,75605,,,failed,
"FASTSIGNS of Lubbock, TX","4825 50th, #B Lubbock, TX 79414 USA","4825 50th, #B Lubbock",TX,79414,33.548704862154,-101.914321764208,ok,
"FASTSIGNS of McAllen, TX","3900 N 23rd St McAllen, TX 78501 USA",McAllen,TX,78501,26.239919956828,-98.239433911471,ok,
"FASTSIGNS of McKinney, TX","401 S Central Expy, Ste 101 McKinney, TX 75070 USA",McKinney,TX,75070,33.195286976813,-96.638561753451,ok,
"FASTSIGNS of Mesquite, TX","1765 N Town East Blvd, Ste 153 Mesquite, TX 75150 USA",Mesquite,TX,75150,32.8104881524,-96.626013475455,ok,
"FASTSIGNS of Midland, TX","3504 W. Wall Street, Suite A Midland, TX 79701 USA",Midland,TX,79701,31.981896941387,-102.110226745472,ok,
"FASTSIGNS of Nederland / Port Arthur, TX","1415 S Highway 69 Nederland, TX 77627 USA",69 Nederland,TX,77627,29.965419233879,-94.018807324809,ok,
"FASTSIGNS of New Braunfels, TX","1671 S IH35, Ste 306 New Braunfels, TX 78130-6823 USA","1671 S IH35, Ste 306 New Braunfels",TX,78130,,,failed,
"FASTSIGNS of North Arlington, TX","2131 N Collins St, Unit 401 Arlington, TX 76011 USA",Arlington,TX,76011,32.767883720956,-97.096984354284,ok,fort_worth
"FASTSIGNS of North Dallas, TX","5920 Belt Line Rd, Ste 300 Dallas, TX 75254 USA",Dallas,TX,75254,32.953850884633,-96.805915115351,ok,
"FASTSIGNS of Pasadena, TX","6823 Spencer Hwy, Ste B Pasadena, TX 77505-1770 USA",Pasadena,TX,77505,29.663519676493,-95.135136561786,ok,
"FASTSIGNS of Pflugerville, TX","15424 FM 1825, Ste 117 Pflugerville, TX 78660-3142 USA","15424 FM 1825, Ste 117 Pflugerville",TX,78660,30.448359099744,-97.662007166867,ok,
"FASTSIGNS of Plano, TX","1915 N Central Expy, Ste 900 Plano, TX 75075 USA",Plano,TX,75075,33.027241640477,-96.710013517873,ok,
"FASTSIGNS of Richardson, TX","743 Brick Row Dr, Ste 300 Richardson, TX 75081-4947 USA",Richardson,TX,75081,32.941128306538,-96.736033059214,ok,
"FASTSIGNS of Richland Hills, TX","3100 Handley-Ederville Rd, Ste C Richland Hills, TX 76118 USA",Richland Hills,TX,76118,32.805756955723,-97.221105618886,ok,fort_worth
"FASTSIGNS of Rosenberg/Richmond, TX","28000 Southwest Fwy, Ste H-1 Rosenberg, TX 77471-7155 USA",Rosenberg,TX,77471,,,failed,
"FASTSIGNS of Round Rock, TX","270 Texas Ave Round Rock, TX 78664 USA",Round Rock,TX,78664,30.529799140396,-97.685391848744,ok,
"FASTSIGNS of San Angelo, TX","720 Knickerbocker Rd San Angelo, TX 76903 USA",San Angelo,TX,76903,31.438927890806,-100.445308727246,ok,
"FASTSIGNS of San Antonio, TX - Alamo Ranch","11923 Culebra Rd San Antonio, TX 78253 USA",San Antonio,TX,78253,29.503273430923,-98.728659291381,ok,
"FASTSIGNS of San Antonio, TX - Central","10118 San Pedro Ave San Antonio, TX 78216 USA",San Antonio,TX,78216,29.533090771195,-98.495653803681,ok,
"FASTSIGNS of San Antonio, TX - Downtown","1149 E. Commerce St, Suite 105 San Antonio, TX 78205 USA",San Antonio,TX,78205,29.421836785899,-98.478977527991,ok,
"FASTSIGNS of San Antonio, TX - Northeast","2897 NE Loop 410 , Suite 109 San Antonio, TX 78218 USA","410 , Suite 109 San Antonio",TX,78218,29.516416251136,-98.408617035745,ok,
"FASTSIGNS of San Antonio, TX - Northwest","8714 Fredericksburg Rd San Antonio, TX 78240-1223 USA",San Antonio,TX,78240,29.5237288652,-98.574245766979,ok,
"FASTSIGNS of San Antonio, TX - South","1714 SW Military Dr, Ste 106 San Antonio, TX 78221-1418 USA",San Antonio,TX,78221,29.356596695004,-98.519969536127,ok,
"FASTSIGNS of San Marcos, TX","209 N Edward Gary St San Marcos, TX 78666 USA",San Marcos,TX,78666,29.883504933129,-97.938929741733,ok,
"FASTSIGNS of Sherman, TX","1602 E Houston St Sherman, TX 75090 USA",Sherman,TX,75090,33.640275496601,-96.591245749541,ok,
FASTSIGNS of South Arlington / Mansfield,"1140 W Bardin Rd, Ste 100 Arlington, TX 76017 USA",Arlington,TX,76017,32.670328893766,-97.131476183452,ok,fort_worth
"FASTSIGNS of South Austin, TX","2101 W Ben White Blvd, Ste 103 Austin, TX 78704 USA",Austin,TX,78704,30.230332825125,-97.790108799765,ok,
"FASTSIGNS of Southlake, TX","2300 Dean Way, Ste 120 Southlake, TX 76092 USA",Southlake,TX,76092,32.930822444896,-97.115870509827,ok,fort_worth
"FASTSIGNS of Sugar Land, TX","13444 Southwest Fwy, Ste 3 Sugar Land, TX 77478 USA",Sugar Land,TX,77478,,,failed,
"FASTSIGNS of Temple, TX","904 S 31st St Temple, TX 76504 USA",Temple,TX,76504,31.092100014343,-97.361042888056,ok,
"FASTSIGNS of Texarkana, TX","3735 Mall Dr Texarkana, TX 75501 USA",Texarkana,TX,75501,,,failed,
"FASTSIGNS of The Woodlands, TX","26311 Interstate 45 The Woodlands, TX 77380 USA",26311 Interstate 45 The Woodlands,TX,77380,30.144619231594,-95.447360999707,ok,
"FASTSIGNS of Tomball, TX","715 E Main St, Ste 300 Tomball, TX 77375-6720 USA",Tomball,TX,77375,,,failed,
"FASTSIGNS of Tyler, TX","1813 Capital Dr, Ste 400 Tyler, TX 75701 USA",Tyler,TX,75701,32.296761853639,-95.325333043615,ok,
"FASTSIGNS of Waco, TX","307 Lake Air Dr Waco, TX 76710-5835 USA",Waco,TX,76710,31.522306086751,-97.182698397795,ok,
"FASTSIGNS of Webster, TX - Clear Lake","512 East NASA Parkway, Suite E Webster, TX 77598 USA",Webster,TX,77598,29.534690242966,-95.122298779005,ok,
"FASTSIGNS of West Plano/Frisco, TX","8100 Dallas Pkwy, 109 Plano, TX 75024-4010 USA",109 Plano,TX,75024,,,failed,
"FASTSIGNS of Draper, UT","656 East 11400 South, Suite L Draper, UT 84020 USA","656 East 11400 South, Suite L Draper",UT,84020,40.544270689997,-111.873533195546,ok,
"FASTSIGNS of Murray, UT","6570 S State St Murray, UT 84107 USA",Murray,UT,84107,40.629225501312,-111.88984063542,ok,
"FASTSIGNS of Ogden/Roy, UT","5758 S 1900 W Roy, UT 84067 USA",5758 S 1900 W Roy,UT,84067,41.158705846493,-112.025954080994,ok,
"FASTSIGNS of Provo, UT","231 W 1230 N Provo, UT 84604 USA",231 W 1230 N Provo,UT,84604,40.25053159673,-111.662646550117,ok,
"FASTSIGNS of Burlington, VT","1335 Shelburne Rd South Burlington, VT 05403-7714 USA",South Burlington,VT,05403,44.434437563538,-73.210784818151,ok,
"FASTSIGNS of Arlington, VA","5852 Washington Blvd, Ste 4 Arlington, VA 22205 USA",Arlington,VA,22205,38.885141444955,-77.140806788419,ok,
"FASTSIGNS of Chesapeake, VA","662 Prosperity Way Chesapeake, VA 23320 USA",Chesapeake,VA,23320,36.744847532121,-76.258164499254,ok,
"FASTSIGNS of Fairfax, VA","10341-A Democracy Ln Fairfax, VA 22030 USA",Fairfax,VA,22030,38.849321249616,-77.301433453615,ok,
"FASTSIGNS of Forest - Lynchburg, VA","3 Millrace Drive Lynchburg, VA 24502 USA",Lynchburg,VA,24502,37.375978077451,-79.239994244481,ok,
"FASTSIGNS of Fredericksburg, VA","3940 Plank Rd. , Suite X Fredericksburg, VA 22407 USA",Fredericksburg,VA,22407,38.290727720822,-77.527368853623,ok,
"FASTSIGNS of Herndon, VA","21240 Ashburn Crossing Dr, Suite 145 Ashburn, VA 20147 USA",Ashburn,VA,20147,,,failed,
"FASTSIGNS of Leesburg, VA","934 Edwards Ferry Rd NE Leesburg, VA 20176-3324 USA",Leesburg,VA,20176,39.113747510972,-77.539108539267,ok,
"FASTSIGNS of Manassas, VA","7612 Stream Walk Ln Manassas, VA 20109 USA",Manassas,VA,20109,38.795416623655,-77.521860325254,ok,
"FASTSIGNS of Norfolk, VA","2000 Colonial Ave, Ste 5 Norfolk, VA 23517 USA",Norfolk,VA,23517,36.868284758701,-76.292101294675,ok,
"FASTSIGNS of Richmond, VA - Downtown","532 E Main St Richmond, VA 23219 USA",Richmond,VA,23219,37.540220819299,-77.439539512453,ok,
"FASTSIGNS of Richmond, VA - Southside","1217 Carmia Way Bon Air, VA 23235 USA",Bon Air,VA,23235,37.508439611404,-77.603020506868,ok,
"FASTSIGNS of Richmond, VA - West End","10817 W Broad St Richmond, VA 23058 USA",Richmond,VA,23058,,,failed,
"FASTSIGNS of Roanoke, VA","3148 Williamson Road NW Roanoke, VA 24012 USA",Roanoke,VA,24012,37.299797880492,-79.94118040332,ok,
"FASTSIGNS of Salem, VA","146 W 4th St Salem, VA 24153-5035 USA",Salem,VA,24153,37.285941704408,-80.060763330783,ok,
"FASTSIGNS of Springfield, VA","7200 Telegraph Square Drive, Unit N Lorton, VA 22079 USA",Lorton,VA,22079,38.717119186065,-77.193654037539,ok,
"FASTSIGNS of Stafford, VA","2142 Richmond Hwy., Suite 103 Stafford, VA 22554 USA",Stafford,VA,22554,,,failed,
"FASTSIGNS of Tysons - McLean, VA","1980 Chain Bridge Rd McLean, VA 22102 USA",McLean,VA,22102,38.919729955724,-77.228800917366,ok,
"FASTSIGNS of Virginia Beach, VA","800 Seahawk Circle, Suite 119 Virginia Beach, VA 23452 USA",Virginia Beach,VA,23452,36.813749010228,-76.065877489152,ok,
"FASTSIGNS of Winchester, VA","1720 Valley Ave Winchester, VA 22601-3140 USA",Winchester,VA,22601,39.170779545018,-78.177503899139,ok,
"FASTSIGNS of Yorktown/Newport News, VA","1215 George Washington Mem Hwy, Ste H Yorktown, VA 23693 USA",Yorktown,VA,23693,37.102364657244,-76.458095457369,ok,
"FASTSIGNS of Auburn, WA","1835 Auburn Way N, Ste B Auburn, WA 98002-3348 USA",Auburn,WA,98002,47.323946522598,-122.221617266078,ok,
"FASTSIGNS of Bellevue, WA","13279 NE 20th St Bellevue, WA 98005 USA",Bellevue,WA,98005,47.62797455613,-122.163217655915,ok,seattle
"FASTSIGNS of Burien-West Seattle, WA","922 SW 151st St Burien, WA 98166 USA",Burien,WA,98166,47.467730144588,-122.345955010924,ok,seattle
"FASTSIGNS of Everett, WA","2902 Rucker Ave Everett, WA 98201 USA",Everett,WA,98201,47.97922409479,-122.211553385921,ok,
"FASTSIGNS of Federal Way, WA","32610 Pacific Hwy S, Ste B-4 Federal Way, WA 98003 USA",Way,WA,98003,47.309609142132,-122.313238742699,ok,
"FASTSIGNS of Issaquah, WA","60 NW Gilman Blvd, Ste C Issaquah, WA 98027-2480 USA",Issaquah,WA,98027,47.538993996629,-122.037749719155,ok,
"FASTSIGNS of Kennewick, WA","1409 N Pittsburgh, Ste A Kennewick, WA 99336 USA","1409 N Pittsburgh, Ste A Kennewick",WA,99336,46.224397975605,-119.238619068674,ok,
"FASTSIGNS of Kent, WA - Southcenter","7825 S 180th St Kent, WA 98032 USA",Kent,WA,98032,47.441120438477,-122.235980240489,ok,
